Plot,collection_no.,Connon-swampition,Date,species,Dry.Mass
Q10,17,swamp,03/25/19,Gynotroches axillaris,1.330505051
Q10,17,swamp,03/25/19,Myristica cinnamomea,3.294833333
Q10,17,swamp,03/25/19,Fissistigma latifolium var. ovoideum,8.207285319
Q408,18,non-swamp,4/2/2019,Fissistigma latifolium var. ovoideum,3.127868852
Q408,18,non-swamp,4/2/2019,Unidentified species,0.4
Q408,18,non-swamp,4/2/2019,Unidentified species,0.78
Q408,18,non-swamp,4/2/2019,Aporosa frutescens,0.42
Q408,18,non-swamp,4/2/2019,Unidentified species,0.325151515
Q408,18,non-swamp,4/2/2019,Derris amoena,1.586666667
Q408,18,non-swamp,4/2/2019,Timonius wallichianus,2.249206349
Q408,18,non-swamp,4/2/2019,Pentace triptera,2.0468
Q408,18,non-swamp,4/2/2019,Rhodamnia cinerea,4.850625
Q408,18,non-swamp,4/2/2019,Lithocarpus ewyckii,11.35588235
Q408,18,non-swamp,4/2/2019,Unidentified species,11.15406699
Q408,18,non-swamp,4/2/2019,Prunus polystachya,42.77283582
Q408,18,non-swamp,4/2/2019,Gironniera nervosa,18.9909854
Q408,18,non-swamp,4/2/2019,Leuconotis griffithii,20.0754185
Q213,18,non-swamp,4/2/2019,Calophyllum tetrapterum var. tetrapterum,4.097101449
Q213,18,non-swamp,4/2/2019,Iodes ovalis,1.397692308
Q213,18,non-swamp,4/2/2019,Unidentified species,0.31
Q213,18,non-swamp,4/2/2019,Litsea firma,0.3
Q213,18,non-swamp,4/2/2019,Agelaea borneensis,1.919615385
Q213,18,non-swamp,4/2/2019,Rhodamnia cinerea,4.062068966
Q213,18,non-swamp,4/2/2019,Smilax setosa,6.548675799
Q213,18,non-swamp,4/2/2019,Timonius wallichianus,1.570434783
Q213,18,non-swamp,4/2/2019,Aporosa frutescens,2.71173913
Q213,18,non-swamp,4/2/2019,Archidendron clypearia,22.42021277
Q213,18,non-swamp,4/2/2019,Gironniera nervosa,4.953571429
Q213,18,non-swamp,4/2/2019,Dysoxylum cauliflorum,7.906935484
Q213,18,non-swamp,4/2/2019,Pentace triptera,43.71167577
Q213,18,non-swamp,4/2/2019,Prunus polystachya,141.7408756
Q6,19,swamp,4/2/2019,Unidentified species,0.45
Q6,19,swamp,4/2/2019,Dalbergia pseudo-sissoo,0.988021978
Q6,19,swamp,4/2/2019,Shorea sp.,1.5
Q6,19,swamp,4/2/2019,Lophopetalum multinervium,0.16
Q6,19,swamp,4/2/2019,Bauhinia semibifida,0.4
Q6,19,swamp,4/2/2019,Unidentified species,2.65815
Q6,19,swamp,4/2/2019,Unidentified species,2.33
Q6,19,swamp,4/2/2019,Unidentified species,4.054814815
Q6,19,swamp,4/2/2019,Pometia pinnata,3.487765957
Q6,19,swamp,4/2/2019,Madhuca sp.,11.20835821
Q6,19,swamp,4/2/2019,Artocarpus kemando,39.67061538
Q6,19,swamp,4/2/2019,Campnosperma squamatum,13.92360382
Q6,19,swamp,4/2/2019,Diospyros maingayi,23.84300417
Q107,19,non-swamp,4/2/2019,Gironniera nervosa,1.0278125
Q107,19,non-swamp,4/2/2019,Buchanania sessifolia,4.119036145
Q107,19,non-swamp,4/2/2019,Strychnos sp.,9.37106383
Q107,19,non-swamp,4/2/2019,Fissistigma latifolium var. ovoideum,3.624809783
Q107,19,non-swamp,4/2/2019,Bauhinia semibifida,0.496222222
Q107,19,non-swamp,4/2/2019,Iodes ovalis,0.14
Q107,19,non-swamp,4/2/2019,Unidentified species,0.457714286
Q107,19,non-swamp,4/2/2019,Willughbeia coriacea,2.302130584
Q107,19,non-swamp,4/2/2019,Nothaphoebe umbelliflora,1.874716981
Q107,19,non-swamp,4/2/2019,Aporosa prainiana,4.812962963
Q107,19,non-swamp,4/2/2019,Unidentified species,1.798125
Q107,19,non-swamp,4/2/2019,Unidentified species,4.896975806
Q107,19,non-swamp,4/2/2019,Unidentified species,8.489213974
Q107,19,non-swamp,4/2/2019,Unidentified species,6.614851485
Q107,19,non-swamp,4/2/2019,Grewia laevigata,8.211320755
Q107,19,non-swamp,4/2/2019,Unidentified species,7.094072165
Q107,19,non-swamp,4/2/2019,Adenanthera malayana,7.653333333
Q9,18,swamp,4/2/2019,Madhuca sp.,0.3
Q9,18,swamp,4/2/2019,Pometia pinnata,0.23
Q9,18,swamp,4/2/2019,Unidentified species,0.96
Q9,18,swamp,4/2/2019,Unidentified species,1.103551402
Q9,18,swamp,4/2/2019,Bauhinia semibifida,0.11
Q9,18,swamp,4/2/2019,Maasia glauca,0.65
Q9,18,swamp,4/2/2019,Artocarpus kemando,3.153787879
Q9,18,swamp,4/2/2019,Unidentified species,2.04
Q9,18,swamp,4/2/2019,Lophopetalum multinervium,9.900096618
Q9,18,swamp,4/2/2019,Unidentified species,9.135419355
Q9,18,swamp,4/2/2019,Dalbergia pseudo-sissoo,27.34382022
Q9,18,swamp,4/2/2019,Gluta wallichii,13.90891266
Q9,18,swamp,4/2/2019,Campnosperma squamatum,13.05303384
Q9,18,swamp,4/2/2019,Shorea sp.,47.11334686
Q1,18,non-swamp,4/9/2019,Fissistigma latifolium var. ovoideum,0.46
Q1,18,non-swamp,4/9/2019,Agelaea borneensis,0.71
Q1,18,non-swamp,4/9/2019,Uncaria cordata,0.36
Q1,18,non-swamp,4/9/2019,Bauhinia semibifida,1.697087379
Q1,18,non-swamp,4/9/2019,Archidendron clypearia,0.03
Q1,18,non-swamp,4/9/2019,Gironniera nervosa,1.694594595
Q1,18,non-swamp,4/9/2019,Leuconotis griffithii,4.411052632
Q1,18,non-swamp,4/9/2019,Aporosa frutescens,1.935
Q1,18,non-swamp,4/9/2019,Timonius wallichianus,1.932
Q1,18,non-swamp,4/9/2019,Iodes velutina,4.04112426
Q1,18,non-swamp,4/9/2019,Pternandra echinata,1.928461538
Q1,18,non-swamp,4/9/2019,Unidentified species,8.298043478
Q1,18,non-swamp,4/9/2019,Canarium pilosum,4.81884058
Q1,18,non-swamp,4/9/2019,Unidentified species,2.5256
Q1,18,non-swamp,4/9/2019,Unidentified species,18.28842105
Q1,18,non-swamp,4/9/2019,Hevea brasiliensis,4.634157303
Q1,18,non-swamp,4/9/2019,Grewia laevigata,14.70008772
Q1,18,non-swamp,4/9/2019,Bhesa paniculata,12.84019646
Q1,18,non-swamp,4/9/2019,Xanthophyllum flavescens,10.96352459
Q1,18,non-swamp,4/9/2019,Prunus polystachya,251.4033778
Q10,18,swamp,4/9/2019,Xanthophyllum flavescens,0.22
Q10,18,swamp,4/9/2019,Aporosa frutescens,0.311666667
Q10,18,swamp,4/9/2019,Myristica cinnamomea,3.3665625
Q10,18,swamp,4/9/2019,Grewia laevigata,1.991111111
Q10,18,swamp,4/9/2019,Fissistigma latifolium var. ovoideum,8.005936073
Q10,18,swamp,4/9/2019,Dalbergia pseudo-sissoo,5.200277778
Q10,18,swamp,4/9/2019,Elaeocarpus mastersii,5.985
Q10,18,swamp,4/9/2019,Alstonia pneumatophora,21.4965
Q10,18,swamp,4/9/2019,Gynotroches axillaris,3.827185185
Q10,18,swamp,4/9/2019,Uncaria cordata,3.38
Q10,18,swamp,4/9/2019,Campnosperma squamatum,31.72311239
Q10,18,swamp,4/9/2019,Bauhinia semibifida,12.95902439
Q3,18,swamp,4/9/2019,Uncaria cordata,1.96
Q3,18,swamp,4/9/2019,Unidentified species,0.58
Q3,18,swamp,4/9/2019,Dalbergia pseudo-sissoo,0.6
Q3,18,swamp,4/9/2019,Gluta wallichii,0.88
Q3,18,swamp,4/9/2019,Pometia pinnata,0.33
Q3,18,swamp,4/9/2019,Unidentified species,1.14
Q3,18,swamp,4/9/2019,Maasia glauca,4.035233161
Q3,18,swamp,4/9/2019,Sterculia cordata,4.788515406
Q3,18,swamp,4/9/2019,Myristica cinnamomea,3.106423358
Q3,18,swamp,4/9/2019,Unidentified species,0.48
Q3,18,swamp,4/9/2019,Unidentified species,4.834329897
Q3,18,swamp,4/9/2019,Xanthophyllum flavescens,8.162163743
Q3,18,swamp,4/9/2019,Unidentified species,7.255695067
Q3,18,swamp,4/9/2019,Lophopetalum multinervium,8.622176166
Q3,18,swamp,4/9/2019,Unidentified species,8.574061433
Q3,18,swamp,4/9/2019,Unidentified species,10.23680365
Q3,18,swamp,4/9/2019,Madhuca sp.,10.69842932
Q405,18,non-swamp,4/9/2019,Litsea firma,0.26
Q405,18,non-swamp,4/9/2019,Rhodamnia cinerea,0.915384615
Q405,18,non-swamp,4/9/2019,Xanthophyllum flavescens,0.1
Q405,18,non-swamp,4/9/2019,Pternandra echinata,0.28
Q405,18,non-swamp,4/9/2019,Grewia laevigata,0.4
Q405,18,non-swamp,4/9/2019,Gironniera nervosa,0.79
Q405,18,non-swamp,4/9/2019,Unidentified species,3.115918367
Q405,18,non-swamp,4/9/2019,Archidendron clypearia,2.132307692
Q405,18,non-swamp,4/9/2019,Timonius wallichianus,3.046704545
Q405,18,non-swamp,4/9/2019,Lindera lucida,2.47696
Q405,18,non-swamp,4/9/2019,Elaeocarpus stipularis,5.065142857
Q405,18,non-swamp,4/9/2019,Agelaea borneensis,0.95
Q405,18,non-swamp,4/9/2019,Bhesa paniculata,20.70580694
Q405,18,non-swamp,4/9/2019,Bauhinia semibifida,33.32356688
Q405,18,non-swamp,4/9/2019,Uncaria cordata,6.510738255
Q405,18,non-swamp,4/9/2019,Prunus polystachya,8.654785789
Q4,19,swamp,4/9/2019,Aporosa falcifera,4.117844523
Q4,19,swamp,4/9/2019,Unidentified species,0.84
Q4,19,swamp,4/9/2019,Vatica pauciflora ,0.68
Q4,19,swamp,4/9/2019,Buchanania sessifolia,0.1
Q4,19,swamp,4/9/2019,Bauhinia semibifida,0.01
Q4,19,swamp,4/9/2019,Pometia pinnata,0.58
Q4,19,swamp,4/9/2019,Gynotroches axillaris,0.31
Q4,19,swamp,4/9/2019,Unidentified species,1.91
Q4,19,swamp,4/9/2019,Unidentified species,2.928626374
Q4,19,swamp,4/9/2019,Xanthophyllum flavescens,1.95
Q4,19,swamp,4/9/2019,Myristica cinnamomea,2.196610169
Q4,19,swamp,4/9/2019,Lophopetalum multinervium,5.735263158
Q4,19,swamp,4/9/2019,Unidentified species,3.064676617
Q4,19,swamp,4/9/2019,Dalbergia pseudo-sissoo,3.460540541
Q4,19,swamp,4/9/2019,Unidentified species,1.92
Q4,19,swamp,4/9/2019,Unidentified species,23.81847007
Q4,19,swamp,4/9/2019,Madhuca sp.,12.40368272
Q4,19,swamp,4/9/2019,Unidentified species,16.69124294
Q6,20,swamp,04/15/19,Diospyros maingayi,9.343839009
Q6,20,swamp,04/15/19,Madhuca sp.,5.623851852
Q6,20,swamp,04/15/19,Unidentified species,1.12
Q6,20,swamp,04/15/19,Willughbeia coriacea,0.49
Q6,20,swamp,04/15/19,Unidentified species,0.36
Q6,20,swamp,04/15/19,Unidentified species,0.71225
Q6,20,swamp,04/15/19,Artocarpus kemando,32.04390977
Q6,20,swamp,04/15/19,Pometia pinnata,3.416716418
Q6,20,swamp,04/15/19,Unidentified species,0.45
Q6,20,swamp,04/15/19,Vatica pauciflora ,1.55
Q6,20,swamp,04/15/19,Unidentified species,0.34
Q6,20,swamp,04/15/19,Gluta wallichii,1.45
Q6,20,swamp,04/15/19,Campnosperma squamatum,6.605466667
Q6,20,swamp,04/15/19,Unidentified species,22.98716667
Q9,19,swamp,04/15/19,Artocarpus kemando,2.268
Q9,19,swamp,04/15/19,Unidentified species,0.57
Q9,19,swamp,04/15/19,Madhuca sp.,0.76
Q9,19,swamp,04/15/19,Lophopetalum multinervium,4.533427948
Q9,19,swamp,04/15/19,Unidentified species,3.569825581
Q9,19,swamp,04/15/19,Pometia pinnata,0.45
Q9,19,swamp,04/15/19,Dalbergia pseudo-sissoo,14.4444898
Q9,19,swamp,04/15/19,Smilax setosa,2.54
Q9,19,swamp,04/15/19,Unidentified species,1.685037037
Q9,19,swamp,04/15/19,Gluta wallichii,15.79384615
Q9,19,swamp,04/15/19,Campnosperma squamatum,18.64960289
Q9,19,swamp,04/15/19,Shorea sp.,143.3394979
Q107,20,non-swamp,04/15/19,Iodes ovalis,0.05
Q107,20,non-swamp,04/15/19,Willughbeia coriacea,0.75
Q107,20,non-swamp,04/15/19,Gironniera nervosa,2.872147651
Q107,20,non-swamp,04/15/19,Strychnos sp.,7.693043478
Q107,20,non-swamp,04/15/19,Fissistigma latifolium var. ovoideum,0.75
Q107,20,non-swamp,04/15/19,Unidentified species,0.34
Q107,20,non-swamp,04/15/19,Grewia laevigata,5.370700637
Q107,20,non-swamp,04/15/19,Unidentified species,0.928846154
Q107,20,non-swamp,04/15/19,Unidentified species,3.691190476
Q107,20,non-swamp,04/15/19,Unidentified species,3.224637681
Q107,20,non-swamp,04/15/19,Bauhinia semibifida,0.989473684
Q107,20,non-swamp,04/15/19,Buchanania sessifolia,2.568192771
Q107,20,non-swamp,04/15/19,Unidentified species,3.708944099
Q107,20,non-swamp,04/15/19,Unidentified species,1.27
Q107,20,non-swamp,04/15/19,Adenanthera malayana,9.388235294
Q107,20,non-swamp,04/15/19,Aporosa prainiana,6.393333333
Q107,20,non-swamp,04/15/19,Nothaphoebe umbelliflora,2.99557047
Q107,20,non-swamp,04/15/19,Unidentified species,2.090549451
Q107,20,non-swamp,04/15/19,Unidentified species,8.738888889
Q213,19,non-swamp,04/15/19,Litsea firma,0.65
Q213,19,non-swamp,04/15/19,Agelaea borneensis,1.504512195
Q213,19,non-swamp,04/15/19,Calophyllum tetrapterum var. tetrapterum,2.606326531
Q213,19,non-swamp,04/15/19,Timonius wallichianus,1.201666667
Q213,19,non-swamp,04/15/19,Rhodamnia cinerea,3.357966102
Q213,19,non-swamp,04/15/19,Aporosa frutescens,1.165714286
Q213,19,non-swamp,04/15/19,Iodes ovalis,0.746666667
Q213,19,non-swamp,04/15/19,Unidentified species,0.19
Q213,19,non-swamp,04/15/19,Unidentified species,0.6
Q213,19,non-swamp,04/15/19,Smilax setosa,5.76
Q213,19,non-swamp,04/15/19,Gironniera nervosa,3.68627451
Q213,19,non-swamp,04/15/19,Dysoxylum cauliflorum,7.070727273
Q213,19,non-swamp,04/15/19,Archidendron clypearia,13.63659574
Q213,19,non-swamp,04/15/19,Pentace triptera,104.4529412
Q213,19,non-swamp,04/15/19,Prunus polystachya,79.64412256
Q408,19,non-swamp,04/15/19,Unidentified species,7.136703297
Q408,19,non-swamp,04/15/19,Unidentified species,0.09
Q408,19,non-swamp,04/15/19,Derris amoena,0.64
Q408,19,non-swamp,04/15/19,Rhodamnia cinerea,4.3912
Q408,19,non-swamp,04/15/19,Gironniera nervosa,3.715555556
Q408,19,non-swamp,04/15/19,Fissistigma latifolium var. ovoideum,1.63
Q408,19,non-swamp,04/15/19,Unidentified species,7.733023256
Q408,19,non-swamp,04/15/19,Pentace triptera,0.31
Q408,19,non-swamp,04/15/19,Leuconotis griffithii,11.02541516
Q408,19,non-swamp,04/15/19,Unidentified species,2.853529412
Q408,19,non-swamp,04/15/19,Prunus polystachya,7.41
Q408,19,non-swamp,04/15/19,Timonius wallichianus,3.386666667
Q408,19,non-swamp,04/15/19,Lithocarpus ewyckii,16.6896
Q405,19,non-swamp,04/23/19,Litsea firma,0.416590909
Q405,19,non-swamp,04/23/19,Agelaea borneensis,0.47
Q405,19,non-swamp,04/23/19,Timonius wallichianus,2.233150685
Q405,19,non-swamp,04/23/19,Elaeocarpus stipularis,3.010508475
Q405,19,non-swamp,04/23/19,Uncaria cordata,2.31
Q405,19,non-swamp,04/23/19,Xanthophyllum flavescens,0.49
Q405,19,non-swamp,04/23/19,Archidendron clypearia,2.86125
Q405,19,non-swamp,04/23/19,Unidentified species,1.902162162
Q405,19,non-swamp,04/23/19,Gironniera nervosa,1.05
Q405,19,non-swamp,04/23/19,Grewia laevigata,1.652903226
Q405,19,non-swamp,04/23/19,Lindera lucida,2.82959596
Q405,19,non-swamp,04/23/19,Bhesa paniculata,4.703194748
Q405,19,non-swamp,04/23/19,Prunus polystachya,42.88947996
Q405,19,non-swamp,04/23/19,Bauhinia semibifida,53.6583871
Q1,19,non-swamp,04/23/19,Unidentified species,3.601276596
Q1,19,non-swamp,04/23/19,Pternandra echinata,1.679482759
Q1,19,non-swamp,04/23/19,Canarium pilosum,6.466459627
Q1,19,non-swamp,04/23/19,Timonius wallichianus,2.167032967
Q1,19,non-swamp,04/23/19,Agelaea borneensis,0.68
Q1,19,non-swamp,04/23/19,Bauhinia semibifida,1.309090909
Q1,19,non-swamp,04/23/19,Unidentified species,0.36
Q1,19,non-swamp,04/23/19,Iodes velutina,1.04
Q1,19,non-swamp,04/23/19,Aporosa frutescens,6.9024
Q1,19,non-swamp,04/23/19,Unidentified species,15.34673307
Q1,19,non-swamp,04/23/19,Gironniera nervosa,5.492941176
Q1,19,non-swamp,04/23/19,Leuconotis griffithii,2.762807018
Q1,19,non-swamp,04/23/19,Bhesa paniculata,19.31761589
Q1,19,non-swamp,04/23/19,Grewia laevigata,11.11538462
Q1,19,non-swamp,04/23/19,Xanthophyllum flavescens,15.9978169
Q1,19,non-swamp,04/23/19,Prunus polystachya,275.8141944
Q10,19,swamp,04/23/19,Alstonia pneumatophora,4.399805825
Q10,19,swamp,04/23/19,Elaeocarpus mastersii,3.216
Q10,19,swamp,04/23/19,Uncaria cordata,2.35
Q10,19,swamp,04/23/19,Timonius wallichianus,1.41
Q10,19,swamp,04/23/19,Dalbergia pseudo-sissoo,1.991911765
Q10,19,swamp,04/23/19,Aporosa frutescens,0.412820513
Q10,19,swamp,04/23/19,Myristica cinnamomea,2.183418803
Q10,19,swamp,04/23/19,Gluta wallichii,0.43
Q10,19,swamp,04/23/19,Bauhinia semibifida,10.2375
Q10,19,swamp,04/23/19,Grewia laevigata,3.208888889
Q10,19,swamp,04/23/19,Gynotroches axillaris,2.753146853
Q10,19,swamp,04/23/19,Xanthophyllum flavescens,2.251595745
Q10,19,swamp,04/23/19,Bhesa paniculata,2.88
Q10,19,swamp,04/23/19,Fissistigma latifolium var. ovoideum,4.908974359
Q10,19,swamp,04/23/19,Campnosperma squamatum,15.48944444
Q3,19,swamp,04/23/19,Lophopetalum multinervium,3.09
Q3,19,swamp,04/23/19,Madhuca sp.,8.426091703
Q3,19,swamp,04/23/19,Xanthophyllum flavescens,6.045989583
Q3,19,swamp,04/23/19,Unidentified species,1.84
Q3,19,swamp,04/23/19,Unidentified species,1.58
Q3,19,swamp,04/23/19,Myristica cinnamomea,1.25
Q3,19,swamp,04/23/19,Dalbergia pseudo-sissoo,0.44
Q3,19,swamp,04/23/19,Willughbeia coriacea,0.47
Q3,19,swamp,04/23/19,Unidentified species,1.15
Q3,19,swamp,04/23/19,Maasia glauca,3.047575758
Q3,19,swamp,04/23/19,Unidentified species,1.28
Q3,19,swamp,04/23/19,Unidentified species,10.93791262
Q3,19,swamp,04/23/19,Unidentified species,2.384268293
Q3,19,swamp,04/23/19,Unidentified species,4.388659794
Q3,19,swamp,04/23/19,Sterculia cordata,13.13570707
Q4,20,swamp,04/23/19,Unidentified species,0.91
Q4,20,swamp,04/23/19,Gynotroches axillaris,0.23
Q4,20,swamp,04/23/19,Dalbergia pseudo-sissoo,1.361868132
Q4,20,swamp,04/23/19,Unidentified species,4.49245509
Q4,20,swamp,04/23/19,Lophopetalum multinervium,9.142973523
Q4,20,swamp,04/23/19,Aporosa falcifera,2.826666667
Q4,20,swamp,04/23/19,Myristica cinnamomea,0.79
Q4,20,swamp,04/23/19,Madhuca sp.,6.103527851
Q4,20,swamp,04/23/19,Xanthophyllum flavescens,5.250382979
Q4,20,swamp,04/23/19,Unidentified species,2.151290323
Q4,20,swamp,04/23/19,Unidentified species,8.527448276
Q4,20,swamp,04/23/19,Unidentified species,27.33636364
Q6,21,swamp,04/29/19,Pometia pinnata,6.547272727
Q6,21,swamp,04/29/19,Bauhinia semibifida,0.72
Q6,21,swamp,04/29/19,Gluta wallichii,1.35
Q6,21,swamp,04/29/19,Lophopetalum multinervium,0.17
Q6,21,swamp,04/29/19,Willughbeia coriacea,1.47
Q6,21,swamp,04/29/19,Unidentified species,0.38
Q6,21,swamp,04/29/19,Unidentified species,1.44
Q6,21,swamp,04/29/19,Unidentified species,2.19140625
Q6,21,swamp,04/29/19,Artocarpus kemando,32.1625731
Q6,21,swamp,04/29/19,Unidentified species,10.29453947
Q6,21,swamp,04/29/19,Unidentified species,20.53963504
Q6,21,swamp,04/29/19,Diospyros maingayi,13.27495614
Q6,21,swamp,04/29/19,Madhuca sp.,17.12168116
Q6,21,swamp,04/29/19,Campnosperma squamatum,12.33338691
Q9,20,swamp,04/29/19,Unidentified species,2.8355
Q9,20,swamp,04/29/19,Unidentified species,1.726029412
Q9,20,swamp,04/29/19,Bauhinia semibifida,0.23
Q9,20,swamp,04/29/19,Gynotroches axillaris,0.47
Q9,20,swamp,04/29/19,Pometia pinnata,0.47
Q9,20,swamp,04/29/19,Madhuca sp.,0.49
Q9,20,swamp,04/29/19,Dalbergia pseudo-sissoo,9.270927835
Q9,20,swamp,04/29/19,Artocarpus kemando,2.405442177
Q9,20,swamp,04/29/19,Unidentified species,2.398076923
Q9,20,swamp,04/29/19,Lophopetalum multinervium,10.69519651
Q9,20,swamp,04/29/19,Gluta wallichii,21.38658402
Q9,20,swamp,04/29/19,Campnosperma squamatum,15.08576786
Q9,20,swamp,04/29/19,Shorea sp.,29.51660256
Q213,20,non-swamp,04/29/19,Gironniera nervosa,7.544642857
Q213,20,non-swamp,04/29/19,Calophyllum tetrapterum var. tetrapterum,3.948947368
Q213,20,non-swamp,04/29/19,Timonius wallichianus,2.685576923
Q213,20,non-swamp,04/29/19,Grewia laevigata,0.02
Q213,20,non-swamp,04/29/19,Aporosa frutescens,4.028965517
Q213,20,non-swamp,04/29/19,Litsea firma,1.134313725
Q213,20,non-swamp,04/29/19,Rhodamnia cinerea,5.974588235
Q213,20,non-swamp,04/29/19,Archidendron clypearia,11.26593407
Q213,20,non-swamp,04/29/19,Unidentified species,1.659126984
Q213,20,non-swamp,04/29/19,Agelaea borneensis,1.579565217
Q213,20,non-swamp,04/29/19,Iodes ovalis,0.594166667
Q213,20,non-swamp,04/29/19,Prunus polystachya,42.22088407
Q213,20,non-swamp,04/29/19,Pentace triptera,27.17
Q213,20,non-swamp,04/29/19,Dysoxylum cauliflorum,5.619666667
Q213,20,non-swamp,04/29/19,Smilax setosa,17.99136024
Q107,21,non-swamp,04/29/19,Adenanthera malayana,11.76117647
Q107,21,non-swamp,04/29/19,Grewia laevigata,7.378333333
Q107,21,non-swamp,04/29/19,Unidentified species,4.627466667
Q107,21,non-swamp,04/29/19,Unidentified species,0.28
Q107,21,non-swamp,04/29/19,Gironniera nervosa,2.475
Q107,21,non-swamp,04/29/19,Bauhinia semibifida,1.939384615
Q107,21,non-swamp,04/29/19,Iodes ovalis,0.07
Q107,21,non-swamp,04/29/19,Unidentified species,8.829032258
Q107,21,non-swamp,04/29/19,Buchanania sessifolia,0.499130435
Q107,21,non-swamp,04/29/19,Strychnos sp.,8.757303371
Q107,21,non-swamp,04/29/19,Nothaphoebe umbelliflora,5.930666667
Q107,21,non-swamp,04/29/19,Willughbeia coriacea,2.049951923
Q107,21,non-swamp,04/29/19,Unidentified species,3.123934426
Q107,21,non-swamp,04/29/19,Unidentified species,1.170588235
Q107,21,non-swamp,04/29/19,Fissistigma latifolium var. ovoideum,3.180102389
Q107,21,non-swamp,04/29/19,Unidentified species,5.856923077
Q107,21,non-swamp,04/29/19,Aporosa prainiana,12.27966019
Q408,20,non-swamp,04/29/19,Rhodamnia cinerea,7.516535433
Q408,20,non-swamp,04/29/19,Unidentified species,5.649122807
Q408,20,non-swamp,04/29/19,Derris amoena,0.735135135
Q408,20,non-swamp,04/29/19,Timonius wallichianus,4.512162162
Q408,20,non-swamp,04/29/19,Aporosa frutescens,0.990491803
Q408,20,non-swamp,04/29/19,Gironniera nervosa,9.07
Q408,20,non-swamp,04/29/19,Prunus polystachya,1.58
Q408,20,non-swamp,04/29/19,Leuconotis griffithii,11.36842105
Q408,20,non-swamp,04/29/19,Fissistigma latifolium var. ovoideum,7.437216495
Q408,20,non-swamp,04/29/19,Unidentified species,12.49355172
Q408,20,non-swamp,04/29/19,Unidentified species,1.32
Q408,20,non-swamp,04/29/19,Unidentified species,90.85017182
Q408,20,non-swamp,04/29/19,Lithocarpus ewyckii,23.79413793
Q405,20,non-swamp,5/6/2019,Gironniera nervosa,0.21
Q405,20,non-swamp,5/6/2019,Pternandra echinata,1.005344828
Q405,20,non-swamp,5/6/2019,Rhodamnia cinerea,1.093012048
Q405,20,non-swamp,5/6/2019,Archidendron clypearia,3.686315789
Q405,20,non-swamp,5/6/2019,Uncaria cordata,2.17
Q405,20,non-swamp,5/6/2019,Aporosa frutescens,0.17
Q405,20,non-swamp,5/6/2019,Elaeocarpus stipularis,3.231809524
Q405,20,non-swamp,5/6/2019,Unidentified species,1.732926829
Q405,20,non-swamp,5/6/2019,Timonius wallichianus,2.652
Q405,20,non-swamp,5/6/2019,Agelaea borneensis,0.65
Q405,20,non-swamp,5/6/2019,Grewia laevigata,0.59671875
Q405,20,non-swamp,5/6/2019,Litsea firma,0.735172414
Q405,20,non-swamp,5/6/2019,Xanthophyllum flavescens,4.020861244
Q405,20,non-swamp,5/6/2019,Bauhinia semibifida,31.05067568
Q405,20,non-swamp,5/6/2019,Lindera lucida,5.357786667
Q405,20,non-swamp,5/6/2019,Bhesa paniculata,14.35033898
Q405,20,non-swamp,5/6/2019,Prunus polystachya,91.53775566
Q3,20,swamp,5/6/2019,Dalbergia pseudo-sissoo,0.58
Q3,20,swamp,5/6/2019,Myristica cinnamomea,1.697384615
Q3,20,swamp,5/6/2019,Unidentified species,2.22
Q3,20,swamp,5/6/2019,Bhesa paniculata,0.12
Q3,20,swamp,5/6/2019,Lophopetalum multinervium,1.48
Q3,20,swamp,5/6/2019,Maasia glauca,4.58558011
Q3,20,swamp,5/6/2019,Unidentified species,5.604444444
Q3,20,swamp,5/6/2019,Madhuca sp.,8.920412371
Q3,20,swamp,5/6/2019,Sterculia cordata,1.69
Q3,20,swamp,5/6/2019,Xanthophyllum flavescens,2.807405405
Q3,20,swamp,5/6/2019,Unidentified species,4.689944751
Q3,20,swamp,5/6/2019,Unidentified species,1.910960452
Q4,21,swamp,5/6/2019,Unidentified species,0.46
Q4,21,swamp,5/6/2019,Vatica pauciflora ,0.29
Q4,21,swamp,5/6/2019,Dalbergia pseudo-sissoo,0.17
Q4,21,swamp,5/6/2019,Unidentified species,4.274452555
Q4,21,swamp,5/6/2019,Lophopetalum multinervium,4.37
Q4,21,swamp,5/6/2019,Madhuca sp.,1.02
Q4,21,swamp,5/6/2019,Gynotroches axillaris,0.27
Q4,21,swamp,5/6/2019,Xanthophyllum flavescens,5.05895
Q4,21,swamp,5/6/2019,Myristica cinnamomea,1.098990826
Q4,21,swamp,5/6/2019,Unidentified species,0.57
Q4,21,swamp,5/6/2019,Aporosa falcifera,1.5
Q4,21,swamp,5/6/2019,Pometia pinnata,0.75
Q4,21,swamp,5/6/2019,Unidentified species,0.37
Q4,21,swamp,5/6/2019,Unidentified species,6.976451613
Q4,21,swamp,5/6/2019,Unidentified species,16.98184049
Q1,20,non-swamp,5/6/2019,Canarium pilosum,3.315555556
Q1,20,non-swamp,5/6/2019,Unidentified species,5.025744681
Q1,20,non-swamp,5/6/2019,Timonius wallichianus,4.673676471
Q1,20,non-swamp,5/6/2019,Pternandra echinata,1.833333333
Q1,20,non-swamp,5/6/2019,Leuconotis griffithii,3.19
Q1,20,non-swamp,5/6/2019,Bauhinia semibifida,0.32
Q1,20,non-swamp,5/6/2019,Agelaea borneensis,0.898148148
Q1,20,non-swamp,5/6/2019,Uncaria cordata,0.19
